Order_ID,Date,Customer_Age,Gender,City,Product_Category,Channel,Ad_Spend_NGN,Revenue_NGN,Repeat_Customer,Device_Used,Payment_Method,Profit_NGN
1772,2027-08-11,37,Female,Abuja,Home Appliances,Instagram Ads,4589,6170,No,Mobile,Card,-1755
1773,2027-08-12,45,Male,Ibadan,Groceries,WhatsApp Referrals,1546,13681,No,Mobile,Bank Transfer,4165
1774,2027-08-13,28,Male,Enugu,Home Appliances,Facebook Ads,6065,15717,No,Mobile,Card,4515
1775,2027-08-14,21,Female,Ibadan,Beauty,Google Ads,1094,17450,Yes,Mobile,Bank Transfer,13695
1776,2027-08-15,32,Female,Port Harcourt,Groceries,WhatsApp Referrals,2411,15680,No,Mobile,Card,11237
1777,2027-08-16,23,Male,Enugu,Fashion,Google Ads,2617,15068,No,Mobile,Card,4539
1778,2027-08-17,47,Female,Kano,Home Appliances,Facebook Ads,5921,26692,No,Desktop,Bank Transfer,12786
1779,2027-08-18,19,Female,Abuja,Home Appliances,Google Ads,762,7462,No,Desktop,Card,1286
1780,2027-08-19,32,Male,Port Harcourt,Fashion,Facebook Ads,2323,18650,No,Desktop,Card,13171
1781,2027-08-20,28,Male,Kano,Home Appliances,Google Ads,4145,5287,Yes,Mobile,Card,-3984
1782,2027-08-21,25,Female,Ibadan,Fashion,Facebook Ads,2775,27337,No,Mobile,Bank Transfer,22502
1783,2027-08-22,43,Male,Enugu,Groceries,Google Ads,5001,25666,No,Desktop,Bank Transfer,14737
1784,2027-08-23,22,Male,Abuja,Beauty,Google Ads,4659,23291,Yes,Mobile,Card,15089
1785,2027-08-24,23,Male,Port Harcourt,Fashion,Organic,4878,6161,Yes,Mobile,COD,-988
1786,2027-08-25,43,Female,Kano,Electronics,Google Ads,6628,21513,No,Mobile,COD,7590
1787,2027-08-26,21,Female,Kano,Fashion,Google Ads,3155,27721,Yes,Mobile,Bank Transfer,18490
1788,2027-08-27,36,Male,Abuja,Home Appliances,Google Ads,3970,7363,Yes,Mobile,Bank Transfer,-1995
1789,2027-08-28,37,Female,Ibadan,Groceries,Facebook Ads,2040,29535,No,Desktop,Card,19593
1790,2027-08-29,50,Male,Abuja,Groceries,Google Ads,5927,10983,No,Mobile,Bank Transfer,304
1791,2027-08-30,37,Female,Kano,Fashion,Facebook Ads,583,21527,No,Mobile,Card,16235
1792,2027-08-31,29,Male,Lagos,Beauty,WhatsApp Referrals,5415,13207,No,Desktop,Card,4638
1793,2027-09-01,18,Male,Port Harcourt,Electronics,Facebook Ads,4331,28853,Yes,Desktop,COD,17301
1794,2027-09-02,43,Female,Abuja,Groceries,Instagram Ads,2103,19758,No,Mobile,Bank Transfer,11250
1795,2027-09-03,31,Male,Kano,Home Appliances,Google Ads,1942,5244,No,Mobile,Card,-2551
1796,2027-09-04,54,Female,Ibadan,Home Appliances,Instagram Ads,4455,22310,No,Desktop,Card,10444
1797,2027-09-05,28,Female,Kano,Beauty,Facebook Ads,6026,8178,No,Desktop,Bank Transfer,-1593
1798,2027-09-06,53,Male,Ibadan,Groceries,Google Ads,109,7176,No,Mobile,Card,1635
1799,2027-09-07,30,Male,Abuja,Fashion,Google Ads,191,10002,No,Desktop,Card,7474
1800,2027-09-08,20,Female,Ibadan,Home Appliances,Organic,903,5886,No,Mobile,Card,2974
